country,show_id,continent,market_type
Germany,80106036,Europe,Primary
Canada,80163353,North America,Primary
Russia,80097248,Other,Primary
United States,80098709,North America,Primary
Canada,80107372,North America,Primary
Japan,70205018,Asia,Primary
France,80194289,Europe,Primary
United States,80190859,North America,Primary
United Kingdom,80057250,Europe,Primary
Chile,80236993,Other,Primary
Belgium,81016857,Other,Primary
Hong Kong,81034600,Other,Primary
United States,70306305,North America,Primary
United States,70113005,North America,Primary
United States,80205593,North America,Primary
Canada,80230507,North America,Primary
Canada,81041515,North America,Primary
Switzerland,81004245,Other,Primary
Netherlands,80991809,Other,Primary
United States,80097475,North America,Primary
Senegal,81082007,Other,Primary
Canada,60020826,North America,Primary
Norway,81177504,Other,Primary
Sweden,80227995,Other,Primary
Morocco,80239961,Other,Primary
United Arab Emirates,60022645,Other,Primary
Belgium,80196379,Other,Primary
Japan,80216180,Asia,Primary
United States,80245262,North America,Primary
Germany,60023606,Europe,Primary
Canada,80208104,North America,Primary
France,70267398,Europe,Primary
United Kingdom,80028357,Europe,Primary
United States,60031884,North America,Primary
New Zealand,70121502,Other,Primary
Germany,70087538,Europe,Primary
Germany,1181661,Europe,Primary
Canada,80027560,North America,Primary
Australia,70135899,Oceania,Primary
South Korea,81215438,Asia,Primary
Canada,81214187,North America,Primary
Canada,70292700,North America,Primary
Iran,80085566,Other,Primary
Australia,70243692,Oceania,Primary
Qatar,80115031,Other,Primary
Mexico,80160504,North America,Primary
United States,80209608,North America,Primary
Germany,81132624,Europe,Primary
France,80046819,Europe,Primary
Spain,70293315,Europe,Primary
United States,81037898,North America,Primary
United States,80997085,North America,Primary
Belgium,81004099,Other,Primary
Ireland,70124331,Other,Primary
United States,81217749,North America,Primary
Iraq,80075824,Other,Primary
Mexico,70213466,North America,Primary
United States,81034946,North America,Primary
France,80208213,Europe,Primary
Canada,70286533,North America,Primary
Germany,70044870,Europe,Primary
Italy,449931,Europe,Primary
United States,60036838,North America,Primary
United Kingdom,60021796,Europe,Primary
France,60031247,Europe,Primary
United States,80153894,North America,Primary
Canada,70020947,North America,Primary
United States,709380,North America,Primary
Mexico,70044883,North America,Primary
Japan,81075744,Asia,Primary
United Kingdom,70100383,Europe,Primary
United States,70295067,North America,Primary
Australia,60033312,Oceania,Primary
Belgium,81150305,Other,Primary
Spain,70266992,Europe,Primary
United Kingdom,70084791,Europe,Primary
India,70084775,Asia,Primary
United States,80097390,North America,Primary
United Kingdom,70060017,Europe,Primary
China,70266675,Other,Primary
United States,80080145,North America,Primary
India,80032364,Asia,Primary
Canada,80032097,North America,Primary
Canada,70142542,North America,Primary
France,80059440,Europe,Primary
Belgium,80215139,Other,Primary
India,70172928,Asia,Primary
Japan,80189866,Asia,Primary
United States,80195964,North America,Primary
Switzerland,80244782,Other,Primary
Hong Kong,80209866,Other,Primary
United States,80047032,North America,Primary
Thailand,80160033,Other,Primary
United States,70202150,North America,Primary
Netherlands,80225312,Other,Primary
Israel,80148223,Other,Primary
South Africa,80117765,Other,Primary
South Korea,80100106,Asia,Primary
Canada,70212980,North America,Primary
United States,80080768,North America,Primary
United Arab Emirates,80161216,Other,Primary
Spain,81077851,Europe,Primary
Mexico,70154110,North America,Primary
Germany,70117577,Europe,Primary
Italy,80233511,Europe,Primary
United States,80097814,North America,Primary
Pakistan,81110389,Other,Primary
France,70253596,Europe,Primary
Mexico,80047031,North America,Primary
Slovakia,80157564,Other,Primary
United States,81065331,North America,Primary
Germany,80120740,Europe,Primary
Hong Kong,81098013,Other,Primary
Canada,80161029,North America,Primary
Argentina,81039410,Other,Primary
China,70242536,Other,Primary
Germany,70287630,Europe,Primary
United States,80143556,North America,Primary
France,80082660,Europe,Primary
Czech Republic,70270364,Other,Primary
United States,70056441,North America,Primary
United Kingdom,419733,Europe,Primary
United States,80232894,North America,Primary
Spain,80103425,Europe,Primary
South Africa,80233493,Other,Primary
France,80115133,Europe,Primary
Japan,70129415,Asia,Primary
Belgium,80156763,Other,Primary
Belgium,80156857,Other,Primary
Australia,80169548,Oceania,Primary
Switzerland,80173605,Other,Primary
Canada,70176655,North America,Primary
United States,80185171,North America,Primary
United States,80107370,North America,Primary
Jordan,80095233,Other,Primary
Canada,70113532,North America,Primary
Chile,70260374,Other,Primary
United States,80190180,North America,Primary
Germany,80174617,Europe,Primary
Japan,81077597,Asia,Primary
United States,81004270,North America,Primary
United States,81044496,North America,Primary
United States,80142103,North America,Primary
United Kingdom,80119189,Europe,Primary
Ireland,70259177,Other,Primary
Spain,80148210,Europe,Primary
Cambodia,80105067,Other,Primary
Finland,80188579,Other,Primary
United States,70129463,North America,Primary
Qatar,80222896,Other,Primary
Belgium,80144454,Other,Primary
Colombia,70204282,Other,Primary
France,80044566,Europe,Primary
Netherlands,80135149,Other,Primary
France,80100945,Europe,Primary
France,70293820,Europe,Primary
United Kingdom,70283202,Europe,Primary
Japan,70140447,Asia,Primary
Iraq,81059944,Other,Primary
United Kingdom,80013550,Europe,Primary
Canada,80058460,North America,Primary
Botswana,80135296,Other,Primary
France,70175439,Europe,Primary
United States,80204923,North America,Primary
Japan,60029366,Asia,Primary
United Kingdom,81013990,Europe,Primary
Belgium,80171678,Other,Primary
Netherlands,81004374,Other,Primary
China,70020728,Other,Primary
Taiwan,81024308,Other,Primary
United States,80156538,North America,Primary
France,80092884,Europe,Primary
Germany,80081274,Europe,Primary
United States,80219917,North America,Primary
Spain,80141173,Europe,Primary
Belgium,80987464,Other,Primary
Hong Kong,60002907,Other,Primary
France,81045720,Europe,Primary
Malawi,80200047,Other,Primary
Argentina,81055395,Other,Primary
France,70100412,Europe,Primary
France,80167647,Europe,Primary
United States,80188099,North America,Primary
United States,80188777,North America,Primary
Kenya,80202728,Other,Primary
Sri Lanka,70175127,Other,Primary
Italy,80103424,Europe,Primary
United States,80103734,North America,Primary
Spain,81025973,Europe,Primary
Luxembourg,81029736,Other,Primary
France,80996787,Europe,Primary
China,80996790,Other,Primary
France,80042309,Europe,Primary
United Kingdom,70117293,Europe,Primary
United Kingdom,80095411,Europe,Primary
China,80117455,Other,Primary
United States,80097225,North America,Primary
Mexico,80238434,North America,Primary
United States,81121055,North America,Primary
United States,80091936,North America,Primary
France,80994807,Europe,Primary
Argentina,80108952,Other,Primary
Spain,80238351,Europe,Primary
United States,80168227,North America,Primary
China,80195901,Other,Primary
Canada,80128245,North America,Primary
Iceland,80167644,Other,Primary
United States,80027041,North America,Primary
United States,81018067,North America,Primary
France,70038131,Europe,Primary
United States,70135893,North America,Primary
United States,81105525,North America,Primary
Hong Kong,80076698,Other,Primary
Canada,80094358,North America,Primary
United States,81034980,North America,Primary
Peru,80991026,Other,Primary
Sweden,80104706,Other,Primary
Jordan,80220816,Other,Primary
United States,60001104,North America,Primary
Hong Kong,80114989,Other,Primary
South Africa,70060018,Other,Primary
United States,81034775,North America,Primary
United States,70011219,North America,Primary
Sweden,80190515,Other,Primary
United Arab Emirates,80048218,Other,Primary
United States,60033300,North America,Primary
United States,80196584,North America,Primary
Sweden,80106038,Other,Primary
United Kingdom,70057994,Europe,Primary
United States,80186862,North America,Primary
United Kingdom,80221446,Europe,Primary
France,70189282,Europe,Primary
France,81039323,Europe,Primary
Luxembourg,80245121,Other,Primary
United Kingdom,80097355,Europe,Primary
Hong Kong,80099089,Other,Primary
Japan,81039161,Asia,Primary
United States,80240537,North America,Primary
Poland,80198632,Other,Primary
Belgium,80992365,Other,Primary
United States,80170862,North America,Primary
Singapore,81028404,Other,Primary
Belgium,80198508,Other,Primary
United States,80155932,North America,Primary
United Kingdom,80025495,Europe,Primary
China,70278930,Other,Primary
Mexico,80022605,North America,Primary
New Zealand,80029901,Other,Primary
Brazil,81006594,South America,Primary
United States,80147988,North America,Primary
United States,80204616,North America,Primary
United States,70108777,North America,Primary
Germany,70259259,Europe,Primary
United States,80017021,North America,Primary
Hong Kong,70118801,Other,Primary
China,70025372,Other,Primary
China,70123160,Other,Primary
United States,80017280,North America,Primary
United States,80195962,North America,Primary
Croatia,80115874,Other,Primary
Australia,80244472,Oceania,Primary
United States,80190463,North America,Primary
United States,80164164,North America,Primary
Canada,80073823,North America,Primary
United Kingdom,80027378,Europe,Primary
United States,70266679,North America,Primary
Spain,70293661,Europe,Primary
Denmark,70257413,Other,Primary
United States,70295189,North America,Primary
France,70257860,Europe,Primary
United States,80998908,North America,Primary
Spain,81005401,Europe,Primary
France,80993650,Europe,Primary
United Kingdom,70293812,Europe,Primary
Chile,80106928,Other,Primary
France,80081277,Europe,Primary
China,81024041,Other,Primary
United States,80221677,North America,Primary
Italy,80234791,Europe,Primary
France,80171125,Europe,Primary
United Kingdom,80106989,Europe,Primary
United Kingdom,70101345,Europe,Primary
Australia,70098899,Oceania,Primary
United Arab Emirates,70112731,Other,Primary
Czech Republic,70021661,Other,Primary
China,70084795,Other,Primary
Germany,60027701,Europe,Primary
Czech Republic,70021654,Other,Primary
Spain,81077862,Europe,Primary
Taiwan,70205125,Other,Primary
Bulgaria,80167699,Other,Primary
Spain,80184770,Europe,Primary
Slovenia,80085300,Other,Primary
Canada,80150242,North America,Primary
France,70142888,Europe,Primary
Nepal,81045052,Other,Primary
Jordan,80096786,Other,Primary
Canada,80200744,North America,Primary
Denmark,70301484,Other,Primary
Sweden,80998427,Other,Primary
Hong Kong,80188596,Other,Primary
India,70307659,Asia,Primary
Sweden,80097389,Other,Primary
Pakistan,81024718,Other,Primary
Vatican City,80244855,Other,Primary
Singapore,81047898,Other,Primary
United States,70261978,North America,Primary
United States,70279637,North America,Primary
United States,80049171,North America,Primary
United States,80048250,North America,Primary
Belgium,80239629,Other,Primary
United States,80180171,North America,Primary
Spain,81023638,Europe,Primary
Germany,80223052,Europe,Primary
United States,80190283,North America,Primary
United Kingdom,70109891,Europe,Primary
Hong Kong,80003479,Other,Primary
United Kingdom,70271454,Europe,Primary
United States,80207371,North America,Primary
Egypt,70268449,Other,Primary
India,70142824,Asia,Primary
France,80057599,Europe,Primary
United States,80049358,North America,Primary
United Kingdom,70114021,Europe,Primary
United States,70098902,North America,Primary
Spain,80118718,Europe,Primary
Germany,60022265,Europe,Primary
United States,60000878,North America,Primary
Mexico,80028965,North America,Primary
India,80158543,Asia,Primary
United Arab Emirates,80222177,Other,Primary
United States,80168300,North America,Primary
United Kingdom,80119140,Europe,Primary
Czech Republic,80141338,Other,Primary
China,70118799,Other,Primary
China,70137753,Other,Primary
France,80113667,Europe,Primary
Ireland,70065107,Other,Primary
United States,80108149,North America,Primary
Greece,80098203,Other,Primary
Qatar,80081960,Other,Primary
United Kingdom,80197526,Europe,Primary
South Africa,70202600,Other,Primary
United States,80109128,North America,Primary
India,80187188,Asia,Primary
Canada,60036237,North America,Primary
India,80014637,Asia,Primary
United States,70202138,North America,Primary
South Korea,81035731,Asia,Primary
Canada,60024942,North America,Primary
United States,70021648,North America,Primary
United States,374651,North America,Primary
Canada,70124183,North America,Primary
France,60026106,Europe,Primary
Germany,70019004,Europe,Primary
United States,1179574,North America,Primary
Canada,60026114,North America,Primary
Germany,70042687,Europe,Primary
France,523650,Europe,Primary
South Korea,70100448,Asia,Primary
United States,70118155,North America,Primary
Australia,70044594,Oceania,Primary
Japan,11819467,Asia,Primary
United Kingdom,70065096,Europe,Primary
